Trade #,Type,Signal,Date/Time,Price,Contracts,Profit $,Profit %,Cum. Profit $,Cum. Profit %,Run-up $,Run-up %,Drawdown $,Drawdown %
695,Exit Long,tpL,2020-08-01 04:30,353.53,1521.7575,48687.23,9.97,754976.50,6.04,49090.72,10.05,0,0
696,Entry Long,ParLE,2020-08-05 07:30,391.76,1308.6375,1310.17,0.26,756286.70,0.15,21509.00,4.2,3734.62,0.73
696,Exit Long,ParSE,2020-08-06 03:00,393.35,1308.6375,1310.17,0.26,756286.70,0.15,21509.00,4.2,3734.62,0.73
697,Entry Short,ParSE,2020-08-06 03:00,393.35,1316.1239,-4543.48,-0.88,751743.20,-0.53,2625.65,0.51,10575.07,2.04
697,Exit Short,Close entry(s) order ParSE,2020-08-07 10:30,396.21,1316.1239,-4543.48,-0.88,751743.20,-0.53,2625.65,0.51,10575.07,2.04
698,Entry Long,ParLE,2020-08-07 10:30,396.21,2606.9722,-14209.74,-1.38,737533.44,-1.67,554.87,0.05,13444.57,1.3
698,Exit Long,ParSE,2020-08-07 13:30,391.35,2606.9722,-14209.74,-1.38,737533.44,-1.67,554.87,0.05,13444.57,1.3
699,Entry Short,ParSE,2020-08-07 13:30,391.35,1298.23,8423.28,1.66,745956.75,1.01,35891.50,7.06,0,0
699,Exit Short,ParLE,2020-08-08 09:00,384.28,1298.23,8423.28,1.66,745956.75,1.01,35891.50,7.06,0,0
700,Entry Long,ParLE,2020-08-08 09:00,384.28,1331.8269,4994.79,0.98,750951.50,0.59,21298.30,4.16,0,0
700,Exit Long,ParSE,2020-08-09 09:00,388.61,1331.8269,4994.79,0.98,750951.50,0.59,21298.30,4.16,0,0
701,Entry Short,ParSE,2020-08-09 09:00,388.61,1326.5742,-12097.44,-2.35,738854.06,-1.42,5742.13,1.11,11702.32,2.27
701,Exit Short,ParLE,2020-08-10 01:30,397.14,1326.5742,-12097.44,-2.35,738854.06,-1.42,5742.13,1.11,11702.32,2.27
702,Entry Long,ParLE,2020-08-10 01:30,397.14,1279.167,-14426.05,-2.84,724428.06,-1.72,3955.37,0.78,14055.30,2.77
702,Exit Long,ParSE,2020-08-10 09:00,386.45,1279.167,-14426.05,-2.84,724428.06,-1.72,3955.37,0.78,14055.30,2.77
703,Entry Short,ParSE,2020-08-10 09:00,386.45,1300.499,-12974.71,-2.58,711453.30,-1.57,598.44,0.12,16047.95,3.19
703,Exit Short,Close entry(s) order ParSE,2020-08-10 16:30,395.84,1300.499,-12974.71,-2.58,711453.30,-1.57,598.44,0.12,16047.95,3.19
704,Entry Long,ParLE,2020-08-10 16:30,395.84,2531.1067,-15388.22,-1.54,696065.10,-1.9,7955.57,0.79,14647.21,1.46
704,Exit Long,ParSE,2020-08-11 07:30,390.35,2531.1067,-15388.22,-1.54,696065.10,-1.9,7955.57,0.79,14647.21,1.46
705,Entry Short,ParSE,2020-08-11 07:30,390.35,1229.9704,13607.42,2.83,709672.50,1.71,29921.78,6.23,3484.21,0.73
705,Exit Short,ParLE,2020-08-12 07:30,378.71,1229.9704,13607.42,2.83,709672.50,1.71,29921.78,6.23,3484.21,0.73
706,Entry Long,ParLE,2020-08-12 07:30,378.71,1287.8455,5651.34,1.16,715323.90,0.7,6627.21,1.36,1280.16,0.26
706,Exit Long,Close position order,2020-08-12 10:30,383.67,1287.8455,5651.34,1.16,715323.90,0.7,6627.21,1.36,1280.16,0.26
707,Entry Short,ParSE,2020-08-19 18:00,408.46,1197.714,-3634.47,-0.74,711689.40,-0.45,17395.19,3.56,3265.38,0.67
707,Exit Short,ParLE,2020-08-20 00:00,410.88,1197.714,-3634.47,-0.74,711689.40,-0.45,17395.19,3.56,3265.38,0.67
708,Entry Long,ParLE,2020-08-20 00:00,410.88,1191.7008,-2139.62,-0.44,709549.75,-0.26,10119.73,2.07,10115.35,2.07
708,Exit Long,ParSE,2020-08-21 07:30,409.70,1191.7008,-2139.62,-0.44,709549.75,-0.26,10119.73,2.07,10115.35,2.07
709,Entry Short,ParSE,2020-08-21 07:30,409.70,1192.5693,21465.53,4.39,731015.30,2.65,35136.34,7.19,3204.76,0.66
709,Exit Short,ParLE,2020-08-22 06:00,391.10,1192.5693,21465.53,4.39,731015.30,2.65,35136.34,7.19,3204.76,0.66
710,Entry Long,ParLE,2020-08-22 06:00,391.10,1284.6183,1762.34,0.35,732777.60,0.21,4633.20,0.92,1699.97,0.34
710,Exit Long,Close position order,2020-08-22 09:00,393.06,1284.6183,1762.34,0.35,732777.60,0.21,4633.20,0.92,1699.97,0.34
711,Entry Long,ParLE,2020-08-24 22:30,406.34,1227.501,-7788.75,-1.56,724988.90,-0.94,4855.07,0.97,7910.94,1.59
711,Exit Long,Close entry(s) order ParLE,2020-08-25 04:30,400.60,1227.501,-7788.75,-1.56,724988.90,-0.94,4855.07,0.97,7910.94,1.59
712,Entry Short,ParSE,2020-08-25 04:30,400.60,2463.8454,41323.91,4.19,766312.80,5.01,74702.69,7.57,6801.32,0.69
712,Exit Short,Close entry(s) order ParSE,2020-08-26 00:00,383.24,2463.8454,41323.91,4.19,766312.80,5.01,74702.69,7.57,6801.32,0.69
713,Entry Long,ParLE,2020-08-26 00:00,383.24,3821.3262,-325.68,-0.02,765987.10,-0.04,37000.26,2.53,22153.87,1.51
713,Exit Long,ParSE,2020-08-27 01:30,383.73,3821.3262,-325.68,-0.02,765987.10,-0.04,37000.26,2.53,22153.87,1.51
714,Entry Short,ParSE,2020-08-27 01:30,383.73,1378.5953,-10437.12,-1.97,755550.00,-1.21,3711.46,0.7,10033.14,1.9
714,Exit Short,ParLE,2020-08-27 12:00,390.72,1378.5953,-10437.12,-1.97,755550.00,-1.21,3711.46,0.7,10033.14,1.9
715,Entry Long,ParLE,2020-08-27 12:00,390.72,1332.577,-13351.09,-2.56,742198.94,-1.56,8191.30,1.57,12970.03,2.49
715,Exit Long,ParSE,2020-08-27 16:30,381.28,1332.577,-13351.09,-2.56,742198.94,-1.56,8191.30,1.57,12970.03,2.49
716,Entry Short,ParSE,2020-08-27 16:30,381.28,1331.8856,-14983.61,-2.95,727215.30,-1.78,11979.03,2.36,14592.09,2.87
716,Exit Short,ParLE,2020-08-28 09:00,391.95,1331.8856,-14983.61,-2.95,727215.30,-1.78,11979.03,2.36,14592.09,2.87
717,Entry Long,ParLE,2020-08-28 09:00,391.95,1274.9826,9009.45,1.8,736224.75,1.09,15409.49,3.08,3065.01,0.61
717,Exit Long,Close entry(s) order ParLE,2020-08-29 15:00,399.61,1274.9826,9009.45,1.8,736224.75,1.09,15409.49,3.08,3065.01,0.61
718,Entry Short,ParSE,2020-08-29 15:00,399.61,2530.9456,-13016.20,-1.29,723208.56,-1.56,228.53,0.02,12249.04,1.21
718,Exit Short,ParLE,2020-08-29 16:30,404.15,2530.9456,-13016.20,-1.29,723208.56,-1.56,228.53,0.02,12249.04,1.21
719,Entry Long,ParLE,2020-08-29 16:30,404.15,1231.7756,26922.81,5.41,750131.40,3.27,35163.36,7.06,7123.50,1.43
719,Exit Long,Close entry(s) order ParLE,2020-08-31 04:30,426.63,1231.7756,26922.81,5.41,750131.40,3.27,35163.36,7.06,7123.50,1.43
720,Entry Short,ParSE,2020-08-31 04:30,426.63,2427.9727,-10616.90,-1.02,739514.44,-1.25,19423.85,1.88,9833.22,0.95
720,Exit Short,ParLE,2020-08-31 10:30,430.36,2427.9727,-10616.90,-1.02,739514.44,-1.25,19423.85,1.88,9833.22,0.95
721,Entry Long,ParLE,2020-08-31 10:30,430.36,1185.7852,45184.79,8.85,784699.25,5.38,50902.47,9.97,1710.82,0.34
721,Exit Long,Close position order,2020-09-01 12:00,469.14,1185.7852,45184.79,8.85,784699.25,5.38,50902.47,9.97,1710.82,0.34
722,Entry Short,ParSE,2020-09-05 12:00,356.27,1490.9405,52693.54,9.92,837392.80,5.96,53051.83,9.99,6660.33,1.25
722,Exit Short,tpS,2020-09-05 18:00,320.42,1490.9405,52693.54,9.92,837392.80,5.96,53051.83,9.99,6660.33,1.25
723,Entry Short,ParSE,2020-09-08 10:30,336.96,1675.8609,-7555.52,-1.34,829837.25,-0.81,18698.05,3.31,15942.00,2.82
723,Exit Short,ParLE,2020-09-09 07:30,340.96,1675.8609,-7555.52,-1.34,829837.25,-0.81,18698.05,3.31,15942.00,2.82
724,Entry Long,ParLE,2020-09-09 07:30,340.96,1645.6887,55267.11,9.85,885104.40,5.94,55730.06,9.93,782.89,0.14
724,Exit Long,tpL,2020-09-10 04:30,375.08,1645.6887,55267.11,9.85,885104.40,5.94,55730.06,9.93,782.89,0.14
725,Entry Long,ParLE,2020-09-11 16:30,370.39,1597.9416,1411.52,0.24,886515.94,0.14,7529.83,1.27,9264.53,1.57
725,Exit Long,Close entry(s) order ParLE,2020-09-12 15:00,371.83,1597.9416,1411.52,0.24,886515.94,0.14,7529.83,1.27,9264.53,1.57
726,Entry Short,ParSE,2020-09-12 15:00,371.83,3189.3348,-11896.61,-1,874619.30,-1.21,0,0,10999.61,0.93
726,Exit Short,ParLE,2020-09-12 18:00,375.00,3189.3348,-11896.61,-1,874619.30,-1.21,0,0,10999.61,0.93
727,Entry Long,ParLE,2020-09-12 18:00,375.00,1570.0256,2568.33,0.44,877187.60,0.26,24129.33,4.1,0,0
727,Exit Long,ParSE,2020-09-13 09:00,377.20,1570.0256,2568.33,0.44,877187.60,0.26,24129.33,4.1,0,0
728,Entry Short,ParSE,2020-09-13 09:00,377.20,1577.3539,14198.35,2.39,891386.00,1.45,44035.15,7.4,4736.64,0.8
728,Exit Short,ParLE,2020-09-14 01:30,367.64,1577.3539,14198.35,2.39,891386.00,1.45,44035.15,7.4,4736.64,0.8
729,Entry Long,ParLE,2020-09-14 01:30,367.64,1636.7139,-7395.46,-1.23,883990.50,-0.75,0,0,8896.73,1.48
729,Exit Long,Close position order,2020-09-14 04:30,363.67,1636.7139,-7395.46,-1.23,883990.50,-0.75,0,0,8896.73,1.48
730,Entry Short,ParSE,2020-09-21 10:30,358.20,1647.2595,29694.51,5.03,913685.00,3.02,44412.34,7.53,2551.03,0.43
730,Exit Short,Close entry(s) order ParSE,2020-09-22 07:30,339.65,1647.2595,29694.51,5.03,913685.00,3.02,44412.34,7.53,2551.03,0.43
731,Entry Long,ParLE,2020-09-22 07:30,339.65,3436.5737,-11743.78,-1.01,901941.25,-1.16,24177.20,2.07,15137.21,1.3
731,Exit Long,ParSE,2020-09-23 06:00,336.74,3436.5737,-11743.78,-1.01,901941.25,-1.16,24177.20,2.07,15137.21,1.3
732,Entry Short,ParSE,2020-09-23 06:00,336.74,1809.3107,13390.37,2.2,915331.60,1.34,42242.78,6.93,12525.05,2.06
732,Exit Short,Close entry(s) order ParSE,2020-09-24 10:30,328.84,1809.3107,13390.37,2.2,915331.60,1.34,42242.78,6.93,12525.05,2.06
733,Entry Long,ParLE,2020-09-24 10:30,328.84,3660.6402,36126.72,3,951458.30,3.56,87538.24,7.27,3941.16,0.33
733,Exit Long,ParSE,2020-09-25 07:30,339.21,3660.6402,36126.72,3,951458.30,3.56,87538.24,7.27,3941.16,0.33
734,Entry Short,ParSE,2020-09-25 07:30,339.21,1888.3247,-3530.86,-0.55,947927.50,-0.34,1747.82,0.27,6636.34,1.04
734,Exit Short,Close position order,2020-09-25 10:30,340.57,1888.3247,-3530.86,-0.55,947927.50,-0.34,1747.82,0.27,6636.34,1.04
735,Entry Long,ParLE,2020-09-26 22:30,353.18,1780.3224,-2437.51,-0.39,945489.94,-0.23,15586.93,2.48,5367.47,0.85
735,Exit Long,Close entry(s) order ParLE,2020-09-27 09:00,352.34,1780.3224,-2437.51,-0.39,945489.94,-0.23,15586.93,2.48,5367.47,0.85
736,Entry Short,ParSE,2020-09-27 09:00,352.34,3560.7815,-16420.79,-1.31,929069.20,-1.57,15865.94,1.26,18281.96,1.46
736,Exit Short,ParLE,2020-09-27 22:30,356.42,3560.7815,-16420.79,-1.31,929069.20,-1.57,15865.94,1.26,18281.96,1.46
737,Entry Long,ParLE,2020-09-27 22:30,356.42,1742.5731,2028.52,0.33,931097.70,0.2,19765.46,3.18,2940.27,0.47
737,Exit Long,ParSE,2020-09-28 22:30,358.12,1742.5731,2028.52,0.33,931097.70,0.2,19765.46,3.18,2940.27,0.47
738,Entry Short,ParSE,2020-09-28 22:30,358.12,1742.6602,-255.97,-0.04,930841.75,-0.02,12793.58,2.05,3012.35,0.48
738,Exit Short,Close entry(s) order ParSE,2020-09-29 21:00,357.73,1742.6602,-255.97,-0.04,930841.75,-0.02,12793.58,2.05,3012.35,0.48
739,Entry Long,ParLE,2020-09-29 21:00,357.73,3470.4003,-17571.32,-1.42,913270.40,-1.7,8126.65,0.65,16652.01,1.34
739,Exit Long,ParSE,2020-09-30 09:00,353.20,3470.4003,-17571.32,-1.42,913270.40,-1.7,8126.65,0.65,16652.01,1.34
740,Entry Short,ParSE,2020-09-30 09:00,353.20,1738.5724,-10734.00,-1.75,902536.40,-1.06,2147.31,0.35,10266.10,1.67
740,Exit Short,ParLE,2020-09-30 16:30,358.84,1738.5724,-10734.00,-1.75,902536.40,-1.06,2147.31,0.35,10266.10,1.67
741,Entry Long,ParLE,2020-09-30 16:30,358.84,1678.0345,8218.44,1.36,910754.80,0.82,18694.76,3.1,7734.28,1.28
741,Exit Long,ParSE,2020-10-01 15:00,364.28,1678.0345,8218.44,1.36,910754.80,0.82,18694.76,3.1,7734.28,1.28
742,Entry Short,ParSE,2020-10-01 15:00,364.28,1669.5072,31851.34,5.24,942606.20,3.15,49111.54,8.08,0,0
742,Exit Short,Close entry(s) order ParSE,2020-10-02 15:00,344.67,1669.5072,31851.34,5.24,942606.20,3.15,49111.54,8.08,0,0
743,Entry Long,ParLE,2020-10-02 15:00,344.67,3487.7589,3215.42,0.27,945821.60,0.31,22082.74,1.84,10876.59,0.9
743,Exit Long,ParSE,2020-10-03 22:30,346.11,3487.7589,3215.42,0.27,945821.60,0.31,22082.74,1.84,10876.59,0.9
744,Entry Short,ParSE,2020-10-03 22:30,346.11,1828.0792,-5577.58,-0.88,940244.00,-0.53,2907.41,0.46,6982.50,1.1
744,Exit Short,Close entry(s) order ParSE,2020-10-04 07:30,348.64,1828.0792,-5577.58,-0.88,940244.00,-0.53,2907.41,0.46,6982.50,1.1
745,Entry Long,ParLE,2020-10-04 07:30,348.64,3615.9893,-3336.33,-0.26,936907.70,-0.32,2851.28,0.23,13999.23,1.11
745,Exit Long,Close entry(s) order ParLE,2020-10-04 13:30,348.24,3615.9893,-3336.33,-0.26,936907.70,-0.32,2851.28,0.23,13999.23,1.11
746,Entry Short,ParSE,2020-10-04 13:30,348.24,5404.2767,-9529.31,-0.51,927378.40,-0.92,7559.61,0.4,8112.79,0.43
746,Exit Short,ParLE,2020-10-04 18:00,349.48,5404.2767,-9529.31,-0.51,927378.40,-0.92,7559.61,0.4,8112.79,0.43
747,Entry Long,ParLE,2020-10-04 18:00,349.48,1777.6653,826.68,0.13,928205.06,0.08,11195.54,1.8,1194.79,0.19
747,Exit Long,ParSE,2020-10-05 18:00,350.47,1777.6653,826.68,0.13,928205.06,0.08,11195.54,1.8,1194.79,0.19
748,Entry Short,ParSE,2020-10-05 18:00,350.47,1762.109,-1420.11,-0.23,926784.94,-0.14,15765.85,2.55,8938.92,1.45
748,Exit Short,Close entry(s) order ParSE,2020-10-06 16:30,350.75,1762.109,-1420.11,-0.23,926784.94,-0.14,15765.85,2.55,8938.92,1.45
749,Entry Long,ParLE,2020-10-06 16:30,350.75,3519.5014,-35261.88,-2.86,891523.06,-3.43,0,0,34361.11,2.78
749,Exit Long,ParSE,2020-10-06 18:00,341.25,3519.5014,-35261.88,-2.86,891523.06,-3.43,0,0,34361.11,2.78
750,Entry Short,ParSE,2020-10-06 18:00,341.25,1790.2894,-2761.79,-0.45,888761.25,-0.28,13810.40,2.26,2320.10,0.38
750,Exit Short,ParLE,2020-10-07 12:00,342.28,1790.2894,-2761.79,-0.45,888761.25,-0.28,13810.40,2.26,2320.10,0.38
751,Entry Long,ParLE,2020-10-07 12:00,342.28,1742.404,-8833.99,-1.48,879927.30,-0.89,336.79,0.06,8967.65,1.5
751,Exit Long,ParSE,2020-10-08 06:00,337.72,1742.404,-8833.99,-1.48,879927.30,-0.89,336.79,0.06,8967.65,1.5
752,Entry Short,ParSE,2020-10-08 06:00,337.72,1744.3067,-8442.14,-1.43,871485.10,-0.86,4529.46,0.77,7994.66,1.36
752,Exit Short,ParLE,2020-10-08 12:00,342.05,1744.3067,-8442.14,-1.43,871485.10,-0.86,4529.46,0.77,7994.66,1.36
753,Entry Long,ParLE,2020-10-08 12:00,342.05,1718.5963,58176.43,9.9,929661.56,5.99,58661.64,9.98,0,0
753,Exit Long,tpL,2020-10-10 01:30,376.44,1718.5963,58176.43,9.9,929661.56,5.99,58661.64,9.98,0,0
754,Entry Long,ParLE,2020-10-12 15:00,383.01,1613.131,-1974.52,-0.32,927687.06,-0.19,18878.06,3.06,4254.24,0.69
754,Exit Long,Close entry(s) order ParLE,2020-10-13 07:30,382.36,1613.131,-1974.52,-0.32,927687.06,-0.19,18878.06,3.06,4254.24,0.69
755,Entry Short,ParSE,2020-10-13 07:30,382.36,3226.6066,-9923.15,-0.8,917763.94,-0.97,26049.14,2.11,16767.93,1.36
755,Exit Short,ParLE,2020-10-14 00:00,384.86,3226.6066,-9923.15,-0.8,917763.94,-0.97,26049.14,2.11,16767.93,1.36
756,Entry Long,ParLE,2020-10-14 00:00,384.86,1607.7911,-14969.72,-2.42,902794.20,-1.47,3780.49,0.61,14516.18,2.35
756,Exit Long,ParSE,2020-10-14 15:00,376.12,1607.7911,-14969.72,-2.42,902794.20,-1.47,3780.49,0.61,14516.18,2.35
757,Entry Short,ParSE,2020-10-14 15:00,376.12,1611.9191,-6700.54,-1.11,896093.60,-0.67,9249.05,1.53,8643.25,1.43
757,Exit Short,ParLE,2020-10-15 19:30,379.71,1611.9191,-6700.54,-1.11,896093.60,-0.67,9249.05,1.53,8643.25,1.43
758,Entry Long,ParLE,2020-10-15 19:30,379.71,1579.4626,-14393.88,-2.4,881699.75,-1.45,3546.24,0.59,13954.21,2.33
758,Exit Long,ParSE,2020-10-16 03:00,371.16,1579.4626,-14393.88,-2.4,881699.75,-1.45,3546.24,0.59,13954.21,2.33
759,Entry Short,ParSE,2020-10-16 03:00,371.16,1607.5911,1598.62,0.27,883298.40,0.16,15274.74,2.56,3228.64,0.54
759,Exit Short,ParLE,2020-10-17 15:00,369.61,1607.5911,1598.62,0.27,883298.40,0.16,15274.74,2.56,3228.64,0.54
760,Entry Long,ParLE,2020-10-17 15:00,369.61,1600.4116,5013.80,0.85,888312.20,0.51,16120.61,2.73,6205.13,1.05
760,Exit Long,ParSE,2020-10-19 03:00,373.30,1600.4116,5013.80,0.85,888312.20,0.51,16120.61,2.73,6205.13,1.05
761,Entry Short,ParSE,2020-10-19 03:00,373.30,1595.0202,-10358.69,-1.74,877953.50,-1.05,0,0,9905.04,1.66
761,Exit Short,ParLE,2020-10-19 12:00,379.23,1595.0202,-10358.69,-1.74,877953.50,-1.05,0,0,9905.04,1.66
762,Entry Long,ParLE,2020-10-19 12:00,379.23,1554.8502,-2779.96,-0.47,875173.50,-0.28,8078.34,1.37,3583.03,0.61
762,Exit Long,ParSE,2020-10-20 04:30,378.01,1554.8502,-2779.96,-0.47,875173.50,-0.28,8078.34,1.37,3583.03,0.61
763,Entry Short,ParSE,2020-10-20 04:30,378.01,1553.6207,8338.95,1.42,883512.50,0.86,19073.01,3.25,3470.02,0.59
763,Exit Short,Close entry(s) order ParSE,2020-10-21 01:30,372.08,1553.6207,8338.95,1.42,883512.50,0.86,19073.01,3.25,3470.02,0.59
764,Entry Long,ParLE,2020-10-21 01:30,372.08,3138.5979,58934.61,5.05,942447.06,5.99,94317.82,8.08,5458.21,0.47
764,Exit Long,Close entry(s) order ParLE,2020-10-22 00:00,391.43,3138.5979,58934.61,5.05,942447.06,5.99,94317.82,8.08,5458.21,0.47
765,Entry Short,ParSE,2020-10-22 00:00,391.43,4738.0247,-49676.12,-2.68,892771.00,-4.77,0,0,48250.02,2.6
765,Exit Short,ParLE,2020-10-22 09:00,401.32,4738.0247,-49676.12,-2.68,892771.00,-4.77,0,0,48250.02,2.6
766,Entry Long,ParLE,2020-10-22 09:00,401.32,1503.2305,18231.88,3.02,911002.90,1.84,30108.22,4.99,0,0
766,Exit Long,Close entry(s) order ParLE,2020-10-23 07:30,414.06,1503.2305,18231.88,3.02,911002.90,1.84,30108.22,4.99,0,0
767,Entry Short,ParSE,2020-10-23 07:30,414.06,2970.4314,3357.25,0.27,914360.10,0.33,34900.95,2.84,16576.63,1.35
767,Exit Short,ParLE,2020-10-24 01:30,412.31,2970.4314,3357.25,0.27,914360.10,0.33,34900.95,2.84,16576.63,1.35
768,Entry Long,ParLE,2020-10-24 01:30,412.31,1487.8779,-2555.64,-0.42,911804.44,-0.25,4196.96,0.68,5980.13,0.97
768,Exit Long,Close entry(s) order ParLE,2020-10-24 22:30,411.21,1487.8779,-2555.64,-0.42,911804.44,-0.25,4196.96,0.68,5980.13,0.97
769,Entry Short,ParSE,2020-10-24 22:30,411.21,2964.8799,-13163.12,-1.08,898641.40,-1.3,0,0,12240.23,1
769,Exit Short,ParLE,2020-10-25 03:00,415.03,2964.8799,-13163.12,-1.08,898641.40,-1.3,0,0,12240.23,1
770,Entry Long,ParLE,2020-10-25 03:00,415.03,1455.2089,-9441.60,-1.56,889199.75,-0.95,3446.99,0.57,8995.04,1.49
770,Exit Long,ParSE,2020-10-25 04:30,409.16,1455.2089,-9441.60,-1.56,889199.75,-0.95,3446.99,0.57,8995.04,1.49
771,Entry Short,ParSE,2020-10-25 04:30,409.16,1466.3086,20773.69,3.46,909973.44,2.1,37908.67,6.32,3719.83,0.62
771,Exit Short,Close entry(s) order ParSE,2020-10-27 01:30,394.39,1466.3086,20773.69,3.46,909973.44,2.1,37908.67,6.32,3719.83,0.62
772,Entry Long,ParLE,2020-10-27 01:30,394.39,3005.318,24258.66,2.05,934232.10,2.4,47887.36,4.04,12399.32,1.05
772,Exit Long,ParSE,2020-10-28 06:00,403.06,3005.318,24258.66,2.05,934232.10,2.4,47887.36,4.04,12399.32,1.05
773,Entry Short,ParSE,2020-10-28 06:00,403.06,1551.1242,17581.00,2.81,951813.06,1.7,34136.68,5.46,0,0
773,Exit Short,ParLE,2020-10-29 01:30,391.13,1551.1242,17581.00,2.81,951813.06,1.7,34136.68,5.46,0,0
774,Entry Long,ParLE,2020-10-29 01:30,391.13,1623.4596,-384.69,-0.06,951428.40,-0.04,1439.44,0.23,3512.11,0.55
774,Exit Long,Close position order,2020-10-29 04:30,391.48,1623.4596,-384.69,-0.06,951428.40,-0.04,1439.44,0.23,3512.11,0.55
775,Entry Short,ParSE,2020-10-30 01:30,388.91,1620.6156,8347.68,1.32,959776.06,0.79,23804.12,3.78,488.91,0.08
775,Exit Short,ParLE,2020-10-30 16:30,383.18,1620.6156,8347.68,1.32,959776.06,0.79,23804.12,3.78,488.91,0.08
776,Entry Long,ParLE,2020-10-30 16:30,383.18,1666.5094,8317.64,1.3,968093.70,0.78,17419.38,2.73,4078.59,0.64
776,Exit Long,Close entry(s) order ParLE,2020-10-31 16:30,388.75,1666.5094,8317.64,1.3,968093.70,0.78,17419.38,2.73,4078.59,0.64
777,Entry Short,ParSE,2020-10-31 16:30,388.75,3315.4635,356.06,0.03,968449.75,0.03,12328.34,0.96,7630.75,0.59
777,Exit Short,Close entry(s) order ParSE,2020-11-01 09:00,388.06,3315.4635,356.06,0.03,968449.75,0.03,12328.34,0.96,7630.75,0.59
778,Entry Long,ParLE,2020-11-01 09:00,388.06,4970.7263,30137.13,1.56,998586.90,2.82,79725.26,4.13,9300.45,0.48
778,Exit Long,ParSE,2020-11-02 07:30,394.71,4970.7263,30137.13,1.56,998586.90,2.82,79725.26,4.13,9300.45,0.48
779,Entry Short,ParSE,2020-11-02 07:30,394.71,1717.3423,23920.55,3.53,1022507.44,2.18,41240.20,6.08,0,0
779,Exit Short,ParLE,2020-11-03 10:30,380.20,1717.3423,23920.55,3.53,1022507.44,2.18,41240.20,6.08,0,0
780,Entry Long,ParLE,2020-11-03 10:30,380.20,1773.7209,4181.55,0.62,1026689.00,0.37,4921.81,0.73,4425.70,0.66
780,Exit Long,Close position order,2020-11-03 13:30,383.13,1773.7209,4181.55,0.62,1026689.00,0.37,4921.81,0.73,4425.70,0.66
781,Entry Long,ParLE,2020-11-10 09:00,451.16,1498.0242,21903.78,3.24,1048592.80,1.94,37557.91,5.56,15891.60,2.35
781,Exit Long,Close entry(s) order ParLE,2020-11-11 21:00,466.47,1498.0242,21903.78,3.24,1048592.80,1.94,37557.91,5.56,15891.60,2.35
782,Entry Short,ParSE,2020-11-11 21:00,466.47,2976.2321,6882.69,0.5,1055475.50,0.6,41310.54,2.98,13362.84,0.96
782,Exit Short,Close entry(s) order ParSE,2020-11-12 10:30,463.46,2976.2321,6882.69,0.5,1055475.50,0.6,41310.54,2.98,13362.84,0.96
783,Entry Long,ParLE,2020-11-12 10:30,463.46,4468.3693,-45390.09,-2.19,1010085.40,-3.93,5953.68,0.29,43868.64,2.12
783,Exit Long,Close entry(s) order ParLE,2020-11-12 18:00,453.99,4468.3693,-45390.09,-2.19,1010085.40,-3.93,5953.68,0.29,43868.64,2.12
784,Entry Short,ParSE,2020-11-12 18:00,453.99,4225.85,-2962.32,-0.15,1006540.25,-0.27,0,0,1523.39,0.08
784,Exit Short,Margin call,2020-11-12 18:00,454.01,4225.85,-2962.32,-0.15,1006540.25,-0.27,0,0,1523.39,0.08
785,Entry Short,ParSE,2020-11-12 18:00,453.99,1711.6889,-25112.99,-3.23,982010.06,-2.27,1111.75,0.14,24512.23,3.15
785,Exit Short,ParLE,2020-11-13 00:00,467.97,1711.6889,-25112.99,-3.23,982010.06,-2.27,1111.75,0.14,24512.23,3.15
786,Entry Long,ParLE,2020-11-13 00:00,467.97,1396.9305,1950.77,0.3,983960.80,0.18,14596.56,2.23,14417.69,2.21
786,Exit Long,Close entry(s) order ParLE,2020-11-14 04:30,470.07,1396.9305,1950.77,0.3,983960.80,0.18,14596.56,2.23,14417.69,2.21
787,Entry Short,ParSE,2020-11-14 04:30,470.07,2780.947,18967.55,1.45,1002928.40,1.75,48186.72,3.69,2454.33,0.19
787,Exit Short,ParLE,2020-11-14 21:00,462.55,2780.947,18967.55,1.45,1002928.40,1.75,48186.72,3.69,2454.33,0.19
788,Entry Long,ParLE,2020-11-14 21:00,462.55,1435.0696,-10732.50,-1.62,992195.90,-0.97,1295.99,0.2,10241.97,1.54
788,Exit Long,ParSE,2020-11-15 10:30,455.76,1435.0696,-10732.50,-1.62,992195.90,-0.97,1295.99,0.2,10241.97,1.54
789,Entry Short,ParSE,2020-11-15 10:30,455.76,1442.7573,7517.89,1.14,999713.75,0.69,21465.60,3.26,7129.85,1.08
789,Exit Short,Close entry(s) order ParSE,2020-11-16 01:30,449.87,1442.7573,7517.89,1.14,999713.75,0.69,21465.60,3.26,7129.85,1.08
790,Entry Long,ParLE,2020-11-16 01:30,449.87,2909.4413,37342.84,2.85,1037056.60,3.4,55490.60,4.24,7702.46,0.59
790,Exit Long,ParSE,2020-11-17 09:00,463.39,2909.4413,37342.84,2.85,1037056.60,3.4,55490.60,4.24,7702.46,0.59
791,Entry Short,ParSE,2020-11-17 09:00,463.39,1480.4129,-6703.25,-0.98,1030353.40,-0.59,1291.60,0.19,6184.49,0.9
791,Exit Short,Close position order,2020-11-17 12:00,467.22,1480.4129,-6703.25,-0.98,1030353.40,-0.59,1291.60,0.19,6184.49,0.9
792,Entry Long,ParLE,2020-11-21 01:30,517.43,1311.4669,-17608.61,-2.59,1012744.75,-1.56,2179.56,0.32,17112.12,2.52
